time,ppg
83.295,33816
83.3,33747
83.305,33717
83.31,33630
83.315,33558
83.32,33579
83.325,33428
83.33,33369
83.335,33318
83.34,33364
83.345,33169
83.35,33143
83.355,33072
83.36,33066
83.365,32954
83.37,32972
83.375,32875
83.38,32877
83.385,32796
83.39,32742
83.395,32662
83.4,32651
83.405,32636
83.41,32604
83.415,32611
83.42,32566
83.425,32578
83.43,32525
83.435,32505
83.44,32534
83.445,32502
83.45,32510
83.455,32486
83.46,32445
83.465,32466
83.47,32468
83.475,32451
83.48,32496
83.485,32364
83.49,32444
83.495,32436
83.5,32464
83.505,32409
83.51,32434
83.515,32398
83.52,32366
83.525,32382
83.53,32464
83.535,32364
83.54,32427
83.545,32359
83.55,32437
83.555,32430
83.56,32411
83.565,32386
83.57,32404
83.575,32414
83.58,32389
83.585,32325
83.59,32424
83.595,32399
83.6,32391
83.605,32378
83.61,32270
83.615,32387
83.62,32377
83.625,32408
83.63,32398
83.635,32361
83.64,32405
83.645,32379
83.65,32392
83.655,32378
83.66,32403
83.665,32405
83.67,32398
83.675,32437
83.68,32421
83.685,32398
83.69,32364
83.695,32371
83.7,32385
83.705,32386
83.71,32357
83.715,32350
83.72,32411
83.725,32403
83.73,32414
83.735,32359
83.74,32375
83.745,32463
83.75,32512
83.755,32541
83.76,32555
83.765,32603
83.77,32569
83.775,32707
83.78,32754
83.785,32722
83.79,32926
83.795,33008
83.8,33041
83.805,33108
83.81,33301
83.815,33361
83.82,33420
83.825,33545
83.83,33695
83.835,33725
83.84,33894
83.845,33891
83.85,34019
83.855,34090
83.86,34098
83.865,34141
83.87,34430
83.875,34491
83.88,34420
83.885,34351
83.89,34318
83.895,34290
83.9,34161
83.905,34025
83.91,33950
83.915,33934
83.92,33788
83.925,33664
83.93,33616
83.935,33538
83.94,33466
83.945,33360
83.95,33324
83.955,33279
83.96,33242
83.965,33220
83.97,33201
83.975,33198
83.98,33154
83.985,33185
83.99,33287
83.995,33273
84.0,33293
84.005,33389
84.01,33492
84.015,33541
84.02,33507
84.025,33571
84.03,33582
84.035,33696
84.04,33752
84.045,33741
84.05,33748
84.055,33804
84.06,33873
84.065,33835
84.07,33941
84.075,33914
84.08,33896
84.085,33913
84.09,33870
84.095,33908
84.1,33846
84.105,33842
84.11,33837
84.115,33726
84.12,33688
84.125,33544
84.13,33595
84.135,33524
84.14,33461
84.145,33359
84.15,33293
84.155,33157
84.16,33183
84.165,33092
84.17,33061
84.175,33001
84.18,32946
84.185,32845
84.19,32860
84.195,32802
84.2,32722
84.205,32652
84.21,32642
84.215,32571
84.22,32600
84.225,32549
84.23,32603
84.235,32555
84.24,32476
84.245,32464
84.25,32453
84.255,32421
84.26,32473
84.265,32415
84.27,32336
84.275,32398
84.28,32316
84.285,32397
84.29,32418
84.295,32375
84.3,32325
84.305,32370
84.31,32412
84.315,32374
84.32,32312
84.325,32330
84.33,32369
84.335,32365
84.34,32377
84.345,32336
84.35,32246
84.355,32350
84.36,32407
84.365,32388
84.37,32291
84.375,32329
84.38,32323
84.385,32407
84.39,32359
84.395,32287
84.4,32320
84.405,32396
84.41,32367
84.415,32341
84.42,32283
84.425,32279
84.43,32429
84.435,32323
84.44,32293
84.445,32320
84.45,32419
84.455,32390
84.46,32358
84.465,32313
84.47,32363
84.475,32382
84.48,32326
84.485,32311
84.49,32331
84.495,32342
84.5,32304
84.505,32245
84.51,32386
84.515,32348
84.52,32295
84.525,32335
84.53,32356
84.535,32367
84.54,32318
84.545,32319
84.55,32332
84.555,32366
84.56,32274
84.565,32437
84.57,32380
84.575,32410
84.58,32410
84.585,32441
84.59,32512
84.595,32539
84.6,32600
84.605,32631
84.61,32760
84.615,32777
84.62,32894
84.625,32931
84.63,33086
84.635,33185
84.64,33290
84.645,33345
84.65,33448
84.655,33566
84.66,33703
84.665,33745
84.67,33852
84.675,33911
84.68,33939
84.685,33970
84.69,34006
84.695,34100
84.7,34311
84.705,34355
84.71,34280
84.715,34274
84.72,34197
84.725,34171
84.73,34056
84.735,33922
84.74,33885
84.745,33745
84.75,33688
84.755,33554
84.76,33415
84.765,33431
84.77,33325
84.775,33359
84.78,33232
84.785,33135
84.79,33142
84.795,33197
84.8,33130
84.805,33118
84.81,33145
84.815,33177
84.82,33185
84.825,33200
84.83,33230
84.835,33364
84.84,33477
84.845,33447
84.85,33533
84.855,33561
84.86,33598
84.865,33585
84.87,33684
84.875,33734
84.88,33757
84.885,33781
84.89,33823
84.895,33840
84.9,33841
84.905,33839
84.91,33850
84.915,33854
84.92,33837
84.925,33815
84.93,33808
84.935,33751
84.94,33730
84.945,33684
84.95,33555
84.955,33527
84.96,33466
84.965,33408
84.97,33310
84.975,33349
84.98,33137
84.985,33118
84.99,33096
84.995,32953
85.0,32939
85.005,32898
85.01,32812
85.015,32807
85.02,32674
85.025,32648
85.03,32712
85.035,32615
85.04,32582
85.045,32474
85.05,32491
85.055,32506
85.06,32422
85.065,32412
85.07,32458
85.075,32367
85.08,32395
85.085,32369
85.09,32325
85.095,32362
85.1,32363
85.105,32274
85.11,32376
85.115,32301
85.12,32301
85.125,32331
85.13,32347
85.135,32353
85.14,32261
85.145,32310
85.15,32341
85.155,32284
85.16,32281
85.165,32301
85.17,32336
85.175,32329
85.18,32311
85.185,32291
85.19,32256
85.195,32265
85.2,32229
85.205,32336
85.21,32304
85.215,32285
85.22,32277
85.225,32297
85.23,32214
85.235,32331
85.24,32304
85.245,32250
85.25,32271
85.255,32351
85.26,32303
85.265,32326
85.27,32276
85.275,32240
85.28,32256
85.285,32305
85.29,32275
85.295,32245
85.3,32168
85.305,32291
85.31,32297
85.315,32260
85.32,32262
85.325,32255
85.33,32212
85.335,32267
85.34,32211
85.345,32252
85.35,32261
85.355,32253
85.36,32213
85.365,32219
85.37,32265
85.375,32205
85.38,32219
85.385,32275
85.39,32242
85.395,32281
85.4,32270
85.405,32287
85.41,32281
85.415,32268
85.42,32273
85.425,32372
85.43,32392
85.435,32381
85.44,32511
85.445,32505
85.45,32552
85.455,32630
85.46,32650
85.465,32731
85.47,32817
85.475,32892
85.48,33027
85.485,33121
85.49,33171
85.495,33346
85.5,33519
85.505,33491
85.51,33674
85.515,33666
85.52,33776
85.525,33870
85.53,33840
85.535,33957
85.54,34005
85.545,34367
85.55,34328
85.555,34302
85.56,34163
85.565,34182
85.57,34104
85.575,34119
85.58,33992
85.585,33824
85.59,33800
85.595,33618
85.6,33584
85.605,33437
85.61,33436
85.615,33331
85.62,33292
85.625,33215
85.63,33139
85.635,33081
85.64,33072
85.645,33070
85.65,33083
85.655,33092
85.66,33089
85.665,33138
85.67,33114
85.675,33191
85.68,33175
85.685,33285
85.69,33318
85.695,33429
85.7,33411
85.705,33461
85.71,33473
85.715,33608
85.72,33576
85.725,33716
85.73,33654
85.735,33703
85.74,33679
85.745,33772
85.75,33800
85.755,33845
85.76,33805
85.765,33768
85.77,33722
85.775,33709
85.78,33764
85.785,33712
85.79,33627
85.795,33501
85.8,33501
85.805,33459
85.81,33331
85.815,33325
85.82,33262
85.825,33174
85.83,33083
85.835,33091
85.84,32960
85.845,32938
85.85,32890
85.855,32776
85.86,32767
85.865,32744
85.87,32671
85.875,32593
85.88,32572
85.885,32517
85.89,32469
85.895,32459
85.9,32422
85.905,32384
85.91,32354
85.915,32313
85.92,32360
85.925,32308
85.93,32352
85.935,32303
85.94,32300
85.945,32273
85.95,32316
85.955,32218
85.96,32262
85.965,32272
85.97,32220
85.975,32233
85.98,32234
85.985,32330
85.99,32291
85.995,32265
86.0,32318
86.005,32306
86.01,32261
86.015,32233
86.02,32177
86.025,32183
86.03,32209
86.035,32208
86.04,32241
86.045,32181
86.05,32249
86.055,32188
86.06,32212
86.065,32169
86.07,32215
86.075,32140
86.08,32203
86.085,32232
86.09,32138
86.095,32191
86.1,32163
86.105,32183
86.11,32171
86.115,32220
86.12,32262
86.125,32210
86.13,32187
86.135,32060
86.14,32152
86.145,32196
86.15,32158
86.155,32210
86.16,32197
86.165,32185
86.17,32181
86.175,32200
86.18,32205
86.185,32154
86.19,32188
86.195,32119
86.2,32195
86.205,32220
86.21,32201
86.215,32175
86.22,32185
86.225,32194
86.23,32163
86.235,32258
86.24,32179
86.245,32177
86.25,32150
86.255,32198
86.26,32169
86.265,32205
86.27,32197
86.275,32133
86.28,32193
86.285,32230
86.29,32245
86.295,32232
86.3,32187
86.305,32236
86.31,32367
86.315,32354
86.32,32412
86.325,32292
86.33,32441
86.335,32519
86.34,32575
86.345,32679
86.35,32778
86.355,32853
86.36,32888
86.365,32969
86.37,33125
86.375,33180
86.38,33345
86.385,33509
86.39,33520
86.395,33671
86.4,33742
86.405,33774
86.41,33845
86.415,33849
86.42,33911
86.425,34267
86.43,34204
86.435,34198
86.44,34143
86.445,34128
86.45,34075
86.455,33920
86.46,33815
86.465,33774
86.47,33656
86.475,33575
86.48,33506
86.485,33387
86.49,33320
86.495,33169
86.5,33144
86.505,33090
86.51,33063
86.515,33024
86.52,32989
86.525,32931
86.53,32995
86.535,33014
86.54,32997
86.545,33040
86.55,33049
86.555,33073
86.56,33129
86.565,33149
86.57,33226
86.575,33228
86.58,33357
86.585,33449
86.59,33477
86.595,33497
86.6,33530
86.605,33531
86.61,33613
86.615,33696
86.62,33693
86.625,33627
86.63,33639
86.635,33707
86.64,33640
86.645,33620
86.65,33694
86.655,33566
86.66,33589
86.665,33570
86.67,33544
86.675,33404
86.68,33396
86.685,33385
86.69,33209
86.695,33178
86.7,33140
86.705,33069
86.71,32999
86.715,32980
86.72,32882
86.725,32809
86.73,32714
86.735,32727
86.74,32682
86.745,32577
86.75,32611
86.755,32501
86.76,32476
86.765,32430
86.77,32407
86.775,32369
86.78,32435
86.785,32318
86.79,32306
86.795,32349
86.8,32352
86.805,32210
86.81,32258
86.815,32221
86.82,32214
86.825,32192
86.83,32185
86.835,32194
86.84,32169
86.845,32196
86.85,32225
86.855,32147
86.86,32136
86.865,32154
86.87,32265
86.875,32167
86.88,32059
86.885,32118
86.89,32096
86.895,32148
86.9,32151
86.905,32125
86.91,32107
86.915,32101
86.92,32197
86.925,32118
86.93,32113
86.935,32134
86.94,32110
86.945,32155
86.95,32097
86.955,32075
86.96,32139
86.965,32117
86.97,32105
86.975,32070
86.98,32080
86.985,32120
86.99,32104
86.995,32138
87.0,32087
87.005,32040
87.01,32107
87.015,32113
87.02,32116
87.025,32105
87.03,32042
87.035,32117
87.04,32007
87.045,32131
87.05,32097
87.055,32126
87.06,32035
87.065,32095
87.07,32029
87.075,32125
87.08,32090
87.085,32043
87.09,32157
87.095,32079
87.1,32052
87.105,32031
87.11,32155
87.115,32099
87.12,32099
87.125,32129
87.13,32120
87.135,32178
87.14,32117
87.145,32190
87.15,32237
87.155,32196
87.16,32285
87.165,32371
87.17,32328
87.175,32472
87.18,32520
87.185,32583
87.19,32674
87.195,32763
87.2,32884
87.205,32947
87.21,32978
87.215,33118
87.22,33177
87.225,33358
87.23,33459
87.235,33515
87.24,33615
87.245,33720
87.25,33772
87.255,33804
87.26,33860
87.265,33779
87.27,34132
87.275,34183
87.28,34067
87.285,33964
87.29,33957
87.295,33873
87.3,33806
87.305,33666
87.31,33621
87.315,33474
87.32,33434
87.325,33336
87.33,33160
87.335,33120
87.34,33109
87.345,33038
87.35,32969
87.355,32924
87.36,32922
87.365,32954
87.37,32926
87.375,32940
87.38,32985
87.385,32911
87.39,32930
87.395,33001
87.4,33075
87.405,33053
87.41,33139
87.415,33199
87.42,33275
87.425,33266
87.43,33462
87.435,33427
87.44,33483
87.445,33491
87.45,33549
87.455,33632
87.46,33562
87.465,33593
87.47,33561
87.475,33590
87.48,33586
87.485,33602
87.49,33590
87.495,33548
87.5,33488
87.505,33444
87.51,33437
87.515,33374
87.52,33290
87.525,33290
87.53,33239
87.535,33155
87.54,33070
87.545,33010
87.55,32926
87.555,32913
87.56,32786
87.565,32802
87.57,32705
87.575,32551
87.58,32662
87.585,32506
87.59,32496
87.595,32419
87.6,32363
87.605,32392
87.61,32346
87.615,32307
87.62,32270
87.625,32239
87.63,32193
87.635,32172
87.64,32155
87.645,32171
87.65,32149
87.655,32154
87.66,32098
87.665,32146
87.67,32121
87.675,32026
87.68,32092
87.685,32162
87.69,32081
87.695,32068
87.7,32054
87.705,32085
87.71,32072
87.715,32076
87.72,32074
87.725,32023
87.73,32045
87.735,32077
87.74,32021
87.745,32059
87.75,32077
87.755,32035
87.76,32071
87.765,32009
87.77,32003
87.775,31993
87.78,32066
87.785,32026
87.79,32055
87.795,31993
87.8,32063
87.805,32017
87.81,32043
87.815,32029
87.82,32021
87.825,32000
87.83,32027
87.835,31989
87.84,32105
87.845,32080
87.85,32112
87.855,31991
87.86,32015
87.865,31976
87.87,32035
87.875,32031
87.88,32048
87.885,32035
87.89,31953
87.895,32007
87.9,32096
87.905,32002
87.91,32037
87.915,32003
87.92,32048
87.925,32033
87.93,32030
87.935,32058
87.94,32027
87.945,32068
87.95,32072
87.955,32109
87.96,32108
87.965,32066
87.97,32162
87.975,32188
87.98,32225
87.985,32336
87.99,32307
87.995,32449
88.0,32539
88.005,32627
88.01,32732
88.015,32797
88.02,32871
88.025,33048
88.03,33117
88.035,33228
88.04,33318
88.045,33387
88.05,33513
88.055,33570
88.06,33623
88.065,33723
88.07,33747
88.075,33756
88.08,34079
88.085,34095
88.09,33989
88.095,33964
88.1,33971
88.105,33851
88.11,33764
88.115,33735
88.12,33628
88.125,33503
88.13,33424
88.135,33314
88.14,33213
88.145,33163
88.15,33088
88.155,32989
88.16,32938
88.165,32842
88.17,32832
88.175,32795
88.18,32856
88.185,32861
88.19,32789
88.195,32860
88.2,32916
88.205,32923
88.21,32899
88.215,32967
88.22,33050
88.225,33115
88.23,33153
88.235,33205
88.24,33245
88.245,33319
88.25,33322
88.255,33401
88.26,33411
88.265,33476
88.27,33405
88.275,33525
88.28,33501
88.285,33555
88.29,33474
88.295,33538
88.3,33482
88.305,33489
88.31,33442
88.315,33358
88.32,33439
88.325,33349
88.33,33270
88.335,33256
88.34,33115
88.345,33098
88.35,33079
88.355,32958
88.36,32918
88.365,32890
88.37,32777
88.375,32720
88.38,32649
88.385,32610
88.39,32555
88.395,32471
88.4,32494
88.405,32379
88.41,32317
88.415,32292
88.42,32297
88.425,32237
88.43,32220
88.435,32085
88.44,32158
88.445,32129
88.45,32059
88.455,32065
88.46,32109
88.465,32110
88.47,32014
88.475,31982
88.48,32028
88.485,32028
88.49,31994
88.495,31974
88.5,31926
88.505,32007
88.51,31979
88.515,31922
88.52,31961
88.525,31987
88.53,31963
88.535,32038
88.54,31973
88.545,31970
88.55,32015
88.555,31992
88.56,32003
88.565,31969
88.57,31937
88.575,31996
88.58,31905
88.585,31957
88.59,31930
88.595,31952
88.6,31956
88.605,31977
88.61,31878
88.615,31966
88.62,32001
88.625,32011
88.63,31938
88.635,31998
88.64,31920
88.645,31948
88.65,31961
88.655,31908
88.66,31935
88.665,31899
88.67,31972
88.675,31941
88.68,32028
88.685,31928
88.69,31936
88.695,32002
88.7,31948
88.705,31957
88.71,31883
88.715,31954
88.72,31888
88.725,31938
88.73,31884
88.735,31965
88.74,31942
88.745,31866
88.75,31891
88.755,31939
88.76,31900
88.765,31936
88.77,31931
88.775,31912
88.78,31965
88.785,32004
88.79,32032
88.795,32003
88.8,32070
88.805,32057
88.81,32135
88.815,32123
88.82,32248
88.825,32281
88.83,32318
88.835,32489
88.84,32585
88.845,32586
88.85,32723
88.855,32843
88.86,32904
88.865,32993
88.87,33085
88.875,33197
88.88,33287
88.885,33453
88.89,33429
88.895,33536
88.9,33612
88.905,33609
88.91,33693
88.915,33983
88.92,34029
88.925,33902
88.93,34003
88.935,33887
88.94,33836
88.945,33718
88.95,33578
88.955,33493
88.96,33379
88.965,33253
88.97,33244
88.975,33113
88.98,33054
88.985,33024
88.99,32862
88.995,32875
89.0,32764
89.005,32756
89.01,32722
89.015,32738
89.02,32697
89.025,32754
89.03,32728
89.035,32786
89.04,32819
89.045,32856
89.05,32950
89.055,32956
89.06,32984
89.065,33028
89.07,33142
89.075,33126
89.08,33186
89.085,33260
89.09,33314
89.095,33348
89.1,33331
89.105,33373
89.11,33365
89.115,33373
89.12,33401
89.125,33468
89.13,33435
89.135,33364
89.14,33406
89.145,33380
89.15,33413
89.155,33334
89.16,33282
89.165,33279
89.17,33182
89.175,33063
89.18,32993
89.185,33027
89.19,32979
89.195,32895
89.2,32835
89.205,32794
89.21,32693
89.215,32572
89.22,32519
89.225,32461
89.23,32400
89.235,32339
89.24,32303
89.245,32327
89.25,32316
89.255,32221
89.26,32119
89.265,32099
89.27,32098
89.275,32082
89.28,32070
89.285,32044
89.29,32081
89.295,32027
89.3,32031
89.305,31994
89.31,31999
89.315,31941
89.32,31942
89.325,31992
89.33,31881
89.335,31891
89.34,31975
89.345,31950
89.35,31895
89.355,31882
89.36,31967
89.365,31901
89.37,31961
89.375,31927
89.38,31919
89.385,31904
89.39,31878
89.395,31869
89.4,31873
89.405,31957
89.41,31931
89.415,31940
89.42,31872
89.425,31877
89.43,31823
89.435,31873
89.44,31875
89.445,31810
89.45,31868
89.455,31817
89.46,31878
89.465,31912
89.47,31865
89.475,31860
89.48,31877
89.485,31868
89.49,31911
89.495,31836
89.5,31884
89.505,31857
89.51,31808
89.515,31865
89.52,31885
89.525,31909
89.53,31806
89.535,31831
89.54,31857
89.545,31759
89.55,31837
89.555,31866
89.56,31919
89.565,31864
89.57,31804
89.575,31869
89.58,31882
89.585,31781
89.59,31865
89.595,31921
89.6,31875
89.605,31864
89.61,31838
89.615,31852
89.62,31962
89.625,31906
89.63,31957
89.635,31991
89.64,32010
89.645,32017
89.65,32067
89.655,32044
89.66,32120
89.665,32219
89.67,32329
89.675,32455
89.68,32438
89.685,32594
89.69,32672
89.695,32694
89.7,32809
89.705,32880
89.71,33065
89.715,33199
89.72,33222
89.725,33323
89.73,33431
89.735,33500
89.74,33498
89.745,33589
89.75,33586
89.755,33973
89.76,33939
89.765,33838
89.77,33839
89.775,33811
89.78,33711
89.785,33582
89.79,33470
89.795,33410
89.8,33321
89.805,33219
89.81,33080
89.815,33074
89.82,32987
89.825,32868
89.83,32861
89.835,32787
89.84,32714
89.845,32713
89.85,32654
89.855,32678
89.86,32609
89.865,32662
89.87,32636
89.875,32734
89.88,32799
89.885,32856
89.89,32823
89.895,32830
89.9,32961
89.905,33006
89.91,33000
89.915,33120
89.92,33148
89.925,33229
89.93,33206
89.935,33235
89.94,33294
89.945,33325
89.95,33374
89.955,33371
89.96,33386
89.965,33416
89.97,33359
89.975,33335
89.98,33378
89.985,33280
89.99,33248
89.995,33219
90.0,33174
90.005,33187
90.01,33018
90.015,33041
90.02,32973
90.025,32865
